Reference	Degraded	Fsample	PESQ_score
g729char/exp2/pre_proc/a/a_m02l2d.axp	g729char/exp2/coded/a/ae2m2d05.out	16000	3.89
g729char/exp2/pre_proc/a/a_f01l55.axp	g729char/exp2/coded/a/ae2f5505.out	16000	3.638
g729char/exp2/pre_proc/a/a_f02l7d.axp	g729char/exp2/coded/a/ae2f7d05.out	16000	3.762
g729char/exp2/pre_proc/a/a_m01l06.axp	g729char/exp2/coded/a/ae2m0606.out	16000	3.925
g729char/exp2/pre_proc/a/a_m02l2e.axp	g729char/exp2/coded/a/ae2m2e06.out	16000	3.905
g729char/exp2/pre_proc/a/a_f01l56.axp	g729char/exp2/coded/a/ae2f5606.out	16000	3.642
g729char/exp2/pre_proc/a/a_f02l7e.axp	g729char/exp2/coded/a/ae2f7e06.out	16000	3.722
g729char/exp2/pre_proc/a/a_m01l07.axp	g729char/exp2/coded/a/ae2m0707.out	16000	3.252
g729char/exp2/pre_proc/a/a_m02l2f.axp	g729char/exp2/coded/a/ae2m2f07.out	16000	3.228
g729char/exp2/pre_proc/a/a_f01l57.axp	g729char/exp2/coded/a/ae2f5707.out	16000	3.094
g729char/exp2/pre_proc/a/a_f02l7f.axp	g729char/exp2/coded/a/ae2f7f07.out	16000	3.028
g729char/exp2/pre_proc/a/a_m01l01.axp	g729char/exp2/coded/a/ae2m0808.out	16000	3.526
g729char/exp2/pre_proc/a/a_m02l29.axp	g729char/exp2/coded/a/ae2m3008.out	16000	3.46
g729char/exp2/pre_proc/a/a_f01l51.axp	g729char/exp2/coded/a/ae2f5808.out	16000	3.151
g729char/exp2/pre_proc/a/a_f02l79.axp	g729char/exp2/coded/a/ae2f8008.out	16000	3.308
g729char/exp2/pre_proc/a/a_m01l02.axp	g729char/exp2/coded/a/ae2m0909.out	16000	3.391
g729char/exp2/pre_proc/a/a_m02l2a.axp	g729char/exp2/coded/a/ae2m3109.out	16000	3.46
g729char/exp2/pre_proc/a/a_f01l52.axp	g729char/exp2/coded/a/ae2f5909.out	16000	3.149
g729char/exp2/pre_proc/a/a_f02l7a.axp	g729char/exp2/coded/a/ae2f8109.out	16000	3.244
g729char/exp2/pre_proc/a/a_m01l03.axp	g729char/exp2/coded/a/ae2m0a10.out	16000	3.353
g729char/exp2/pre_proc/a/a_m02l2b.axp	g729char/exp2/coded/a/ae2m3210.out	16000	3.403
g729char/exp2/pre_proc/a/a_f01l53.axp	g729char/exp2/coded/a/ae2f5a10.out	16000	3.171
g729char/exp2/pre_proc/a/a_f02l7b.axp	g729char/exp2/coded/a/ae2f8210.out	16000	3.272
g729char/exp2/pre_proc/a/a_m01l04.axp	g729char/exp2/coded/a/ae2m0b11.out	16000	2.984
g729char/exp2/pre_proc/a/a_m02l2c.axp	g729char/exp2/coded/a/ae2m3311.out	16000	3.164
g729char/exp2/pre_proc/a/a_f01l54.axp	g729char/exp2/coded/a/ae2f5b11.out	16000	2.947
g729char/exp2/pre_proc/a/a_f02l7c.axp	g729char/exp2/coded/a/ae2f8311.out	16000	2.937
g729char/exp2/pre_proc/a/a_m01l05.axp	g729char/exp2/coded/a/ae2m0c12.out	16000	3.251
g729char/exp2/pre_proc/a/a_m02l2d.axp	g729char/exp2/coded/a/ae2m3412.out	16000	3.405
g729char/exp2/pre_proc/a/a_f01l55.axp	g729char/exp2/coded/a/ae2f5c12.out	16000	3.188
g729char/exp2/pre_proc/a/a_f02l7d.axp	g729char/exp2/coded/a/ae2f8412.out	16000	3.231
g729char/exp2/pre_proc/a/a_m01l06.axp	g729char/exp2/coded/a/ae2m0d13.out	16000	3.519
g729char/exp2/pre_proc/a/a_m02l2e.axp	g729char/exp2/coded/a/ae2m3513.out	16000	3.454
g729char/exp2/pre_proc/a/a_f01l56.axp	g729char/exp2/coded/a/ae2f5d13.out	16000	3.296
g729char/exp2/pre_proc/a/a_f02l7e.axp	g729char/exp2/coded/a/ae2f8513.out	16000	3.291
g729char/exp2/pre_proc/a/a_m01l07.axp	g729char/exp2/coded/a/ae2m0e14.out	16000	2.937
g729char/exp2/pre_proc/a/a_m02l2f.axp	g729char/exp2/coded/a/ae2m3614.out	16000	2.929
g729char/exp2/pre_proc/a/a_f01l57.axp	g729char/exp2/coded/a/ae2f5e14.out	16000	2.832
g729char/exp2/pre_proc/a/a_f02l7f.axp	g729char/exp2/coded/a/ae2f8614.out	16000	2.766
g729char/exp2/pre_proc/a/a_m01l01.axp	g729char/exp2/coded/a/ae2m0f15.out	16000	4.186
g729char/exp2/pre_proc/a/a_m02l29.axp	g729char/exp2/coded/a/ae2m3715.out	16000	4.058
g729char/exp2/pre_proc/a/a_f01l51.axp	g729char/exp2/coded/a/ae2f5f15.out	16000	3.781
g729char/exp2/pre_proc/a/a_f02l79.axp	g729char/exp2/coded/a/ae2f8715.out	16000	3.786
g729char/exp2/pre_proc/a/a_m01l02.axp	g729char/exp2/coded/a/ae2m1016.out	16000	4.375
g729char/exp2/pre_proc/a/a_m02l2a.axp	g729char/exp2/coded/a/ae2m3816.out	16000	4.299
g729char/exp2/pre_proc/a/a_f01l52.axp	g729char/exp2/coded/a/ae2f6016.out	16000	4.199
g729char/exp2/pre_proc/a/a_f02l7a.axp	g729char/exp2/coded/a/ae2f8816.out	16000	4.281
g729char/exp2/pre_proc/a/a_m01l03.axp	g729char/exp2/coded/a/ae2m1117.out	16000	4.363
g729char/exp2/pre_proc/a/a_m02l2b.axp	g729char/exp2/coded/a/ae2m3917.out	16000	4.352
g729char/exp2/pre_proc/a/a_f01l53.axp	g729char/exp2/coded/a/ae2f6117.out	16000	4.254
g729char/exp2/pre_proc/a/a_f02l7b.axp	g729char/exp2/coded/a/ae2f8917.out	16000	4.237
g729char/exp2/pre_proc/a/a_m01l04.axp	g729char/exp2/coded/a/ae2m1218.out	16000	4.39
g729char/exp2/pre_proc/a/a_m02l2c.axp	g729char/exp2/coded/a/ae2m3a18.out	16000	4.333
g729char/exp2/pre_proc/a/a_f01l54.axp	g729char/exp2/coded/a/ae2f6218.out	16000	4.349
g729char/exp2/pre_proc/a/a_f02l7c.axp	g729char/exp2/coded/a/ae2f8a18.out	16000	4.372
g729char/exp2/pre_proc/a/a_m01l05.axp	g729char/exp2/coded/a/ae2m1319.out	16000	4.293
g729char/exp2/pre_proc/a/a_m02l2d.axp	g729char/exp2/coded/a/ae2m3b19.out	16000	4.355
g729char/exp2/pre_proc/a/a_f01l55.axp	g729char/exp2/coded/a/ae2f6319.out	16000	4.336
g729char/exp2/pre_proc/a/a_f02l7d.axp	g729char/exp2/coded/a/ae2f8b19.out	16000	4.297
g729char/exp2/pre_proc/a/a_m01l06.axp	g729char/exp2/coded/a/ae2m1420.out	16000	4.362
g729char/exp2/pre_proc/a/a_m02l2e.axp	g729char/exp2/coded/a/ae2m3c20.out	16000	4.379
g729char/exp2/pre_proc/a/a_f01l56.axp	g729char/exp2/coded/a/ae2f6420.out	16000	4.32
g729char/exp2/pre_proc/a/a_f02l7e.axp	g729char/exp2/coded/a/ae2f8c20.out	16000	4.151
g729char/exp2/pre_proc/a/a_m01l07.axp	g729char/exp2/coded/a/ae2m1521.out	16000	3.936
g729char/exp2/pre_proc/a/a_m02l2f.axp	g729char/exp2/coded/a/ae2m3d21.out	16000	4.039
g729char/exp2/pre_proc/a/a_f01l57.axp	g729char/exp2/coded/a/ae2f6521.out	16000	3.798
g729char/exp2/pre_proc/a/a_f02l7f.axp	g729char/exp2/coded/a/ae2f8d21.out	16000	3.78
g729char/exp2/pre_proc/a/a_m01l01.axp	g729char/exp2/coded/a/ae2m1622.out	16000	3.963
g729char/exp2/pre_proc/a/a_m02l29.axp	g729char/exp2/coded/a/ae2m3e22.out	16000	3.876
g729char/exp2/pre_proc/a/a_f01l51.axp	g729char/exp2/coded/a/ae2f6622.out	16000	3.478
g729char/exp2/pre_proc/a/a_f02l79.axp	g729char/exp2/coded/a/ae2f8e22.out	16000	3.518
g729char/exp2/pre_proc/a/a_m01l02.axp	g729char/exp2/coded/a/ae2m1723.out	16000	4.279
g729char/exp2/pre_proc/a/a_m02l2a.axp	g729char/exp2/coded/a/ae2m3f23.out	16000	4.176
g729char/exp2/pre_proc/a/a_f01l52.axp	g729char/exp2/coded/a/ae2f6723.out	16000	4.034
g729char/exp2/pre_proc/a/a_f02l7a.axp	g729char/exp2/coded/a/ae2f8f23.out	16000	4.109
g729char/exp2/pre_proc/a/a_m01l03.axp	g729char/exp2/coded/a/ae2m1824.out	16000	4.201
g729char/exp2/pre_proc/a/a_m02l2b.axp	g729char/exp2/coded/a/ae2m4024.out	16000	4.145
g729char/exp2/pre_proc/a/a_f01l53.axp	g729char/exp2/coded/a/ae2f6824.out	16000	4.002
g729char/exp2/pre_proc/a/a_f02l7b.axp	g729char/exp2/coded/a/ae2f9024.out	16000	4.085
g729char/exp2/pre_proc/a/a_m01l04.axp	g729char/exp2/coded/a/ae2m1925.out	16000	4.308
g729char/exp2/pre_proc/a/a_m02l2c.axp	g729char/exp2/coded/a/ae2m4125.out	16000	4.278
g729char/exp2/pre_proc/a/a_f01l54.axp	g729char/exp2/coded/a/ae2f6925.out	16000	4.255
g729char/exp2/pre_proc/a/a_f02l7c.axp	g729char/exp2/coded/a/ae2f9125.out	16000	4.278
g729char/exp2/pre_proc/a/a_m01l05.axp	g729char/exp2/coded/a/ae2m1a26.out	16000	4.133
g729char/exp2/pre_proc/a/a_m02l2d.axp	g729char/exp2/coded/a/ae2m4226.out	16000	4.229
g729char/exp2/pre_proc/a/a_f01l55.axp	g729char/exp2/coded/a/ae2f6a26.out	16000	4.186
g729char/exp2/pre_proc/a/a_f02l7d.axp	g729char/exp2/coded/a/ae2f9226.out	16000	4.134
g729char/exp2/pre_proc/a/a_m01l06.axp	g729char/exp2/coded/a/ae2m1b27.out	16000	4.21
g729char/exp2/pre_proc/a/a_m02l2e.axp	g729char/exp2/coded/a/ae2m4327.out	16000	4.285
g729char/exp2/pre_proc/a/a_f01l56.axp	g729char/exp2/coded/a/ae2f6b27.out	16000	4.165
g729char/exp2/pre_proc/a/a_f02l7e.axp	g729char/exp2/coded/a/ae2f9327.out	16000	4.003
g729char/exp2/pre_proc/a/a_m01l07.axp	g729char/exp2/coded/a/ae2m1c28.out	16000	3.65
g729char/exp2/pre_proc/a/a_m02l2f.axp	g729char/exp2/coded/a/ae2m4428.out	16000	3.747
g729char/exp2/pre_proc/a/a_f01l57.axp	g729char/exp2/coded/a/ae2f6c28.out	16000	3.416
g729char/exp2/pre_proc/a/a_f02l7f.axp	g729char/exp2/coded/a/ae2f9428.out	16000	3.379
g729char/exp2/original/a/a_m01s01.wav	g729char/exp2/coded/a/ae2m1d29.out	16000	2.549
g729char/exp2/original/a/a_f01s01.wav	g729char/exp2/coded/a/ae2f6d29.out	16000	1.861
g729char/exp2/original/a/a_m01s02.wav	g729char/exp2/coded/a/ae2m1e30.out	16000	3.069
g729char/exp2/original/a/a_f01s02.wav	g729char/exp2/coded/a/ae2f6e30.out	16000	2.5
g729char/exp2/original/a/a_m01s03.wav	g729char/exp2/coded/a/ae2m1f31.out	16000	3.726
g729char/exp2/original/a/a_f01s03.wav	g729char/exp2/coded/a/ae2f6f31.out	16000	2.991
g729char/exp2/original/a/a_m01s04.wav	g729char/exp2/coded/a/ae2m2032.out	16000	3.888
g729char/exp2/original/a/a_f01s04.wav	g729char/exp2/coded/a/ae2f7032.out	16000	3.599
g729char/exp2/original/a/a_m01s05.wav	g729char/exp2/coded/a/ae2m2133.out	16000	4.168
g729char/exp2/original/a/a_f01s05.wav	g729char/exp2/coded/a/ae2f7133.out	16000	3.781
g729char/exp2/pre_proc/a/a_m01l01.axp	g729char/exp2/coded/a/ae2m2234.out	16000	4.432
g729char/exp2/pre_proc/a/a_f01l51.axp	g729char/exp2/coded/a/ae2f7234.out	16000	4.374
g729char/exp2/pre_proc/a/a_m01l02.axp	g729char/exp2/coded/a/ae2m2335.out	16000	4.493
g729char/exp2/pre_proc/a/a_f01l52.axp	g729char/exp2/coded/a/ae2f7335.out	16000	4.494
g729char/exp2/pre_proc/a/a_m01l03.axp	g729char/exp2/coded/a/ae2m2436.out	16000	4.497
g729char/exp2/pre_proc/a/a_f01l53.axp	g729char/exp2/coded/a/ae2f7436.out	16000	4.497
g729char/exp2/pre_proc/a/a_m01l04.axp	g729char/exp2/coded/a/ae2m2537.out	16000	4.5
g729char/exp2/pre_proc/a/a_f01l54.axp	g729char/exp2/coded/a/ae2f7537.out	16000	4.5
g729char/exp2/pre_proc/a/a_m01l05.axp	g729char/exp2/coded/a/ae2m2638.out	16000	4.499
g729char/exp2/pre_proc/a/a_f01l55.axp	g729char/exp2/coded/a/ae2f7638.out	16000	4.499
g729char/exp2/pre_proc/a/a_m01l06.axp	g729char/exp2/coded/a/ae2m2739.out	16000	4.495
g729char/exp2/pre_proc/a/a_f01l56.axp	g729char/exp2/coded/a/ae2f7739.out	16000	4.495
g729char/exp2/pre_proc/a/a_m01l07.axp	g729char/exp2/coded/a/ae2m2840.out	16000	4.459
g729char/exp2/pre_proc/a/a_f01l57.axp	g729char/exp2/coded/a/ae2f7840.out	16000	4.448
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m0101.out	16000	3.851
g729char/exp2/pre_proc/d/d_m02l29.axp	g729char/exp2/coded/d/de2m2901.out	16000	3.763
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f5101.out	16000	3.551
g729char/exp2/pre_proc/d/d_f02l79.axp	g729char/exp2/coded/d/de2f7901.out	16000	3.411
g729char/exp2/pre_proc/d/d_m01l02.axp	g729char/exp2/coded/d/de2m0202.out	16000	3.924
g729char/exp2/pre_proc/d/d_m02l2a.axp	g729char/exp2/coded/d/de2m2a02.out	16000	3.817
g729char/exp2/pre_proc/d/d_f01l52.axp	g729char/exp2/coded/d/de2f5202.out	16000	3.723
g729char/exp2/pre_proc/d/d_f02l7a.axp	g729char/exp2/coded/d/de2f7a02.out	16000	3.705
g729char/exp2/pre_proc/d/d_m01l03.axp	g729char/exp2/coded/d/de2m0303.out	16000	3.888
g729char/exp2/pre_proc/d/d_m02l2b.axp	g729char/exp2/coded/d/de2m2b03.out	16000	3.912
g729char/exp2/pre_proc/d/d_f01l53.axp	g729char/exp2/coded/d/de2f5303.out	16000	3.68
g729char/exp2/pre_proc/d/d_f02l7b.axp	g729char/exp2/coded/d/de2f7b03.out	16000	3.751
g729char/exp2/pre_proc/d/d_m01l04.axp	g729char/exp2/coded/d/de2m0404.out	16000	3.707
g729char/exp2/pre_proc/d/d_m02l2c.axp	g729char/exp2/coded/d/de2m2c04.out	16000	3.711
g729char/exp2/pre_proc/d/d_f01l54.axp	g729char/exp2/coded/d/de2f5404.out	16000	3.614
g729char/exp2/pre_proc/d/d_f02l7c.axp	g729char/exp2/coded/d/de2f7c04.out	16000	3.621
g729char/exp2/pre_proc/d/d_m01l05.axp	g729char/exp2/coded/d/de2m0505.out	16000	3.838
g729char/exp2/pre_proc/d/d_m02l2d.axp	g729char/exp2/coded/d/de2m2d05.out	16000	3.854
g729char/exp2/pre_proc/d/d_f01l55.axp	g729char/exp2/coded/d/de2f5505.out	16000	3.739
g729char/exp2/pre_proc/d/d_f02l7d.axp	g729char/exp2/coded/d/de2f7d05.out	16000	3.681
g729char/exp2/pre_proc/d/d_m01l06.axp	g729char/exp2/coded/d/de2m0606.out	16000	3.87
g729char/exp2/pre_proc/d/d_m02l2e.axp	g729char/exp2/coded/d/de2m2e06.out	16000	3.905
g729char/exp2/pre_proc/d/d_f01l56.axp	g729char/exp2/coded/d/de2f5606.out	16000	3.693
g729char/exp2/pre_proc/d/d_f02l7e.axp	g729char/exp2/coded/d/de2f7e06.out	16000	3.649
g729char/exp2/pre_proc/d/d_m01l07.axp	g729char/exp2/coded/d/de2m0707.out	16000	3.373
g729char/exp2/pre_proc/d/d_m02l2f.axp	g729char/exp2/coded/d/de2m2f07.out	16000	3.436
g729char/exp2/pre_proc/d/d_f01l57.axp	g729char/exp2/coded/d/de2f5707.out	16000	3.35
g729char/exp2/pre_proc/d/d_f02l7f.axp	g729char/exp2/coded/d/de2f7f07.out	16000	3.355
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m0808.out	16000	3.32
g729char/exp2/pre_proc/d/d_m02l29.axp	g729char/exp2/coded/d/de2m3008.out	16000	3.302
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f5808.out	16000	3.045
g729char/exp2/pre_proc/d/d_f02l79.axp	g729char/exp2/coded/d/de2f8008.out	16000	3.056
g729char/exp2/pre_proc/d/d_m01l02.axp	g729char/exp2/coded/d/de2m0909.out	16000	3.489
g729char/exp2/pre_proc/d/d_m02l2a.axp	g729char/exp2/coded/d/de2m3109.out	16000	3.208
g729char/exp2/pre_proc/d/d_f01l52.axp	g729char/exp2/coded/d/de2f5909.out	16000	3.035
g729char/exp2/pre_proc/d/d_f02l7a.axp	g729char/exp2/coded/d/de2f8109.out	16000	3.287
g729char/exp2/pre_proc/d/d_m01l03.axp	g729char/exp2/coded/d/de2m0a10.out	16000	3.436
g729char/exp2/pre_proc/d/d_m02l2b.axp	g729char/exp2/coded/d/de2m3210.out	16000	3.496
g729char/exp2/pre_proc/d/d_f01l53.axp	g729char/exp2/coded/d/de2f5a10.out	16000	3.281
g729char/exp2/pre_proc/d/d_f02l7b.axp	g729char/exp2/coded/d/de2f8210.out	16000	3.224
g729char/exp2/pre_proc/d/d_m01l04.axp	g729char/exp2/coded/d/de2m0b11.out	16000	3.167
g729char/exp2/pre_proc/d/d_m02l2c.axp	g729char/exp2/coded/d/de2m3311.out	16000	3.136
g729char/exp2/pre_proc/d/d_f01l54.axp	g729char/exp2/coded/d/de2f5b11.out	16000	2.97
g729char/exp2/pre_proc/d/d_f02l7c.axp	g729char/exp2/coded/d/de2f8311.out	16000	3.034
g729char/exp2/pre_proc/d/d_m01l05.axp	g729char/exp2/coded/d/de2m0c12.out	16000	3.42
g729char/exp2/pre_proc/d/d_m02l2d.axp	g729char/exp2/coded/d/de2m3412.out	16000	3.352
g729char/exp2/pre_proc/d/d_f01l55.axp	g729char/exp2/coded/d/de2f5c12.out	16000	3.295
g729char/exp2/pre_proc/d/d_f02l7d.axp	g729char/exp2/coded/d/de2f8412.out	16000	3.145
g729char/exp2/pre_proc/d/d_m01l06.axp	g729char/exp2/coded/d/de2m0d13.out	16000	3.397
g729char/exp2/pre_proc/d/d_m02l2e.axp	g729char/exp2/coded/d/de2m3513.out	16000	3.419
g729char/exp2/pre_proc/d/d_f01l56.axp	g729char/exp2/coded/d/de2f5d13.out	16000	3.25
g729char/exp2/pre_proc/d/d_f02l7e.axp	g729char/exp2/coded/d/de2f8513.out	16000	3.291
g729char/exp2/pre_proc/d/d_m01l07.axp	g729char/exp2/coded/d/de2m0e14.out	16000	3.033
g729char/exp2/pre_proc/d/d_m02l2f.axp	g729char/exp2/coded/d/de2m3614.out	16000	3.138
g729char/exp2/pre_proc/d/d_f01l57.axp	g729char/exp2/coded/d/de2f5e14.out	16000	3.035
g729char/exp2/pre_proc/d/d_f02l7f.axp	g729char/exp2/coded/d/de2f8614.out	16000	3.126
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m0f15.out	16000	4.1
g729char/exp2/pre_proc/d/d_m02l29.axp	g729char/exp2/coded/d/de2m3715.out	16000	3.892
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f5f15.out	16000	3.939
g729char/exp2/pre_proc/d/d_f02l79.axp	g729char/exp2/coded/d/de2f8715.out	16000	3.752
g729char/exp2/pre_proc/d/d_m01l02.axp	g729char/exp2/coded/d/de2m1016.out	16000	4.329
g729char/exp2/pre_proc/d/d_m02l2a.axp	g729char/exp2/coded/d/de2m3816.out	16000	4.122
g729char/exp2/pre_proc/d/d_f01l52.axp	g729char/exp2/coded/d/de2f6016.out	16000	4.182
g729char/exp2/pre_proc/d/d_f02l7a.axp	g729char/exp2/coded/d/de2f8816.out	16000	4.214
g729char/exp2/pre_proc/d/d_m01l03.axp	g729char/exp2/coded/d/de2m1117.out	16000	4.28
g729char/exp2/pre_proc/d/d_m02l2b.axp	g729char/exp2/coded/d/de2m3917.out	16000	4.128
g729char/exp2/pre_proc/d/d_f01l53.axp	g729char/exp2/coded/d/de2f6117.out	16000	4.317
g729char/exp2/pre_proc/d/d_f02l7b.axp	g729char/exp2/coded/d/de2f8917.out	16000	4.236
g729char/exp2/pre_proc/d/d_m01l04.axp	g729char/exp2/coded/d/de2m1218.out	16000	4.363
g729char/exp2/pre_proc/d/d_m02l2c.axp	g729char/exp2/coded/d/de2m3a18.out	16000	4.25
g729char/exp2/pre_proc/d/d_f01l54.axp	g729char/exp2/coded/d/de2f6218.out	16000	4.314
g729char/exp2/pre_proc/d/d_f02l7c.axp	g729char/exp2/coded/d/de2f8a18.out	16000	4.343
g729char/exp2/pre_proc/d/d_m01l05.axp	g729char/exp2/coded/d/de2m1319.out	16000	4.292
g729char/exp2/pre_proc/d/d_m02l2d.axp	g729char/exp2/coded/d/de2m3b19.out	16000	4.129
g729char/exp2/pre_proc/d/d_f01l55.axp	g729char/exp2/coded/d/de2f6319.out	16000	4.367
g729char/exp2/pre_proc/d/d_f02l7d.axp	g729char/exp2/coded/d/de2f8b19.out	16000	4.215
g729char/exp2/pre_proc/d/d_m01l06.axp	g729char/exp2/coded/d/de2m1420.out	16000	4.323
g729char/exp2/pre_proc/d/d_m02l2e.axp	g729char/exp2/coded/d/de2m3c20.out	16000	4.132
g729char/exp2/pre_proc/d/d_f01l56.axp	g729char/exp2/coded/d/de2f6420.out	16000	4.33
g729char/exp2/pre_proc/d/d_f02l7e.axp	g729char/exp2/coded/d/de2f8c20.out	16000	4.158
g729char/exp2/pre_proc/d/d_m01l07.axp	g729char/exp2/coded/d/de2m1521.out	16000	4.144
g729char/exp2/pre_proc/d/d_m02l2f.axp	g729char/exp2/coded/d/de2m3d21.out	16000	3.918
g729char/exp2/pre_proc/d/d_f01l57.axp	g729char/exp2/coded/d/de2f6521.out	16000	4.074
g729char/exp2/pre_proc/d/d_f02l7f.axp	g729char/exp2/coded/d/de2f8d21.out	16000	4.014
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m1622.out	16000	3.838
g729char/exp2/pre_proc/d/d_m02l29.axp	g729char/exp2/coded/d/de2m3e22.out	16000	3.567
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f6622.out	16000	3.709
g729char/exp2/pre_proc/d/d_f02l79.axp	g729char/exp2/coded/d/de2f8e22.out	16000	3.428
g729char/exp2/pre_proc/d/d_m01l02.axp	g729char/exp2/coded/d/de2m1723.out	16000	4.217
g729char/exp2/pre_proc/d/d_m02l2a.axp	g729char/exp2/coded/d/de2m3f23.out	16000	3.972
g729char/exp2/pre_proc/d/d_f01l52.axp	g729char/exp2/coded/d/de2f6723.out	16000	4.04
g729char/exp2/pre_proc/d/d_f02l7a.axp	g729char/exp2/coded/d/de2f8f23.out	16000	4.114
g729char/exp2/pre_proc/d/d_m01l03.axp	g729char/exp2/coded/d/de2m1824.out	16000	4.119
g729char/exp2/pre_proc/d/d_m02l2b.axp	g729char/exp2/coded/d/de2m4024.out	16000	3.928
g729char/exp2/pre_proc/d/d_f01l53.axp	g729char/exp2/coded/d/de2f6824.out	16000	4.206
g729char/exp2/pre_proc/d/d_f02l7b.axp	g729char/exp2/coded/d/de2f9024.out	16000	4.088
g729char/exp2/pre_proc/d/d_m01l04.axp	g729char/exp2/coded/d/de2m1925.out	16000	4.311
g729char/exp2/pre_proc/d/d_m02l2c.axp	g729char/exp2/coded/d/de2m4125.out	16000	4.141
g729char/exp2/pre_proc/d/d_f01l54.axp	g729char/exp2/coded/d/de2f6925.out	16000	4.262
g729char/exp2/pre_proc/d/d_f02l7c.axp	g729char/exp2/coded/d/de2f9125.out	16000	4.244
g729char/exp2/pre_proc/d/d_m01l05.axp	g729char/exp2/coded/d/de2m1a26.out	16000	4.14
g729char/exp2/pre_proc/d/d_m02l2d.axp	g729char/exp2/coded/d/de2m4226.out	16000	3.936
g729char/exp2/pre_proc/d/d_f01l55.axp	g729char/exp2/coded/d/de2f6a26.out	16000	4.24
g729char/exp2/pre_proc/d/d_f02l7d.axp	g729char/exp2/coded/d/de2f9226.out	16000	4.026
g729char/exp2/pre_proc/d/d_m01l06.axp	g729char/exp2/coded/d/de2m1b27.out	16000	4.203
g729char/exp2/pre_proc/d/d_m02l2e.axp	g729char/exp2/coded/d/de2m4327.out	16000	4.066
g729char/exp2/pre_proc/d/d_f01l56.axp	g729char/exp2/coded/d/de2f6b27.out	16000	4.241
g729char/exp2/pre_proc/d/d_f02l7e.axp	g729char/exp2/coded/d/de2f9327.out	16000	3.955
g729char/exp2/pre_proc/d/d_m01l07.axp	g729char/exp2/coded/d/de2m1c28.out	16000	3.862
g729char/exp2/pre_proc/d/d_m02l2f.axp	g729char/exp2/coded/d/de2m4428.out	16000	3.638
g729char/exp2/pre_proc/d/d_f01l57.axp	g729char/exp2/coded/d/de2f6c28.out	16000	3.809
g729char/exp2/pre_proc/d/d_f02l7f.axp	g729char/exp2/coded/d/de2f9428.out	16000	3.747
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m1d29.out	16000	2.459
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f6d29.out	16000	1.495
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m1e30.out	16000	3.101
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f6e30.out	16000	2.13
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m1f31.out	16000	3.78
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f6f31.out	16000	2.717
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m2032.out	16000	4.254
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f7032.out	16000	3.318
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m2133.out	16000	4.407
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f7133.out	16000	3.856
g729char/exp2/pre_proc/d/d_m01l01.axp	g729char/exp2/coded/d/de2m2234.out	16000	4.474
g729char/exp2/pre_proc/d/d_f01l51.axp	g729char/exp2/coded/d/de2f7234.out	16000	4.484
g729char/exp2/pre_proc/d/d_m01l02.axp	g729char/exp2/coded/d/de2m2335.out	16000	4.494
g729char/exp2/pre_proc/d/d_f01l52.axp	g729char/exp2/coded/d/de2f7335.out	16000	4.496
g729char/exp2/pre_proc/d/d_m01l03.axp	g729char/exp2/coded/d/de2m2436.out	16000	4.499
g729char/exp2/pre_proc/d/d_f01l53.axp	g729char/exp2/coded/d/de2f7436.out	16000	4.499
g729char/exp2/pre_proc/d/d_m01l04.axp	g729char/exp2/coded/d/de2m2537.out	16000	4.5
g729char/exp2/pre_proc/d/d_f01l54.axp	g729char/exp2/coded/d/de2f7537.out	16000	4.5
g729char/exp2/pre_proc/d/d_m01l05.axp	g729char/exp2/coded/d/de2m2638.out	16000	4.499
g729char/exp2/pre_proc/d/d_f01l55.axp	g729char/exp2/coded/d/de2f7638.out	16000	4.499
g729char/exp2/pre_proc/d/d_m01l06.axp	g729char/exp2/coded/d/de2m2739.out	16000	4.497
g729char/exp2/pre_proc/d/d_f01l56.axp	g729char/exp2/coded/d/de2f7739.out	16000	4.495
g729char/exp2/pre_proc/d/d_m01l07.axp	g729char/exp2/coded/d/de2m2840.out	16000	4.489
